Experiment,Site,Date,ID,Session,Trial,Choice,Notes
Multi-access box,Tempe,26-Apr-20,Mofongo,5,15,1,SHOVEL SOLVED
Multi-access box,Tempe,26-Apr-20,Mofongo,5,16,0,"baited at 5 mins; still on ground attempting at box at 15mins, walked away at 16mins"
Multi-access box,Tempe,26-Apr-20,Mofongo,6,17,1,
Multi-access box,Tempe,26-Apr-20,Mofongo,6,18,1,baited at 5 mins
Multi-access box,Tempe,26-Apr-20,Mofongo,6,19,-1,"baited at 5 mins; standing on yellow thing (drain) singing at 10mins, has not gone to box"
Multi-access box,Tempe,27-Apr-20,Mofongo,7,19,1,stopped video to check if he pushed the leverto get the reward or if the cracker fell bc he moved the box and I think it was the lever; I gave him the cracker reward before restarting the video for the next trial
Multi-access box,Tempe,27-Apr-20,Mofongo,7,20,1,
Multi-access box,Tempe,27-Apr-20,Mofongo,7,21,1,baited at 5 mins; he knocked the golfish off the pedestel with the non-functional shovel at ~9:45 and I ran in and put it back ontop of the pedestel
Multi-access box,Tempe,27-Apr-20,Mofongo,8,22,1,
Multi-access box,Tempe,27-Apr-20,Mofongo,8,23,1,"Nov 2020: Alexis saw that he did get the food in this trial, so CL changed GetFood from no to yes"
Multi-access box,Tempe,27-Apr-20,Mofongo,9,24,1,
Multi-access box,Tempe,28-Apr-20,Mofongo,10,25,1,has bill open
Multi-access box,Tempe,28-Apr-20,Mofongo,10,26,1,
Multi-access box,Tempe,28-Apr-20,Mofongo,10,27,1,he pushed the post overtop of the cracker; went in ~1:30 and reset with him to my back so he couldn't see me; he achieved this one in first touch so that's why it says yes in first touch to locus
Multi-access box,Tempe,28-Apr-20,Mofongo,10,28,1,
Multi-access box,Tempe,28-Apr-20,Mofongo,11,29,1,"Nov 2020: Alexis saw that he did get the food in this trial, so CL changed GetFood from no to yes. SHOULD HAVE considered PUSH as solved in this trial and it should have become nonfunctional after this"
Multi-access box,Tempe,28-Apr-20,Mofongo,11,30,1,"Nov 2020: Alexis saw that he did get the food in this trial, so CL changed GetFood from no to yes"
Multi-access box,Tempe,28-Apr-20,Mofongo,11,31,1,PUSH SOLVED
Multi-access box,Tempe,28-Apr-20,Mofongo,11,32,0,
Multi-access box,Tempe,28-Apr-20,Mofongo,12,33,0,EXPERIMENT ENDED AFTER 3 CONSECUTIVE SESSIONS WITHOUT SOLVING A LOCUS
Multi-access box,Tempe,28-Apr-20,Mofongo,13,33,0,
Multi-access box,Tempe,12-Dec-2018,Mole,1,1,1,
Multi-access box,Tempe,12-Dec-2018,Mole,1,2,1,"NOTE FROM TIANA: ""It looks like the push stick was what caused the food to fall (not the twist shovel), but I am not too sure."" CL (Aug 2020): ""I just double checked the video and the twist was initially used to move the food, which fell against the push stick, and then later the push stick was pushed and the food fell out. I think it's ok to list the twist as the solving method since it was used properly, it's just that the food got stuck."""
Multi-access box,Tempe,12-Dec-2018,Mole,1,3,1,
Multi-access box,Tempe,12-Dec-2018,Mole,1,4,1,
Multi-access box,Tempe,12-Dec-2018,Mole,1,5,1,
Multi-access box,Tempe,12-Dec-2018,Mole,1,6,1,"NOTE FROM TIANA: ""It looks like the twist shovel caused the string to fall down but I am not sure?"" Corina confirmed it was the twist shovel that the bird touched and made the food fall at 2:16 and changed Locus solved from ""string"" to ""twist"""
Multi-access box,Tempe,12-Dec-2018,Mole,1,7,1,
Multi-access box,Tempe,12-Dec-2018,Mole,1,8,1,
Multi-access box,Tempe,12-Dec-2018,Mole,1,9,1,
Multi-access box,Tempe,12-Dec-2018,Mole,1,10,1,
Multi-access box,Tempe,13-Dec-2018,Mole,2,11,1,
Multi-access box,Tempe,13-Dec-2018,Mole,2,12,1,
Multi-access box,Tempe,13-Dec-2018,Mole,2,13,1,Cracker got stuck but he reached in far enough to grab it
Multi-access box,Tempe,13-Dec-2018,Mole,2,14,1,"Cracker stuck behind pedestal this time, he could not get it"
Multi-access box,Tempe,13-Dec-2018,Mole,2,15,1,"Opened window in first touch, pecked around window though before pulling string all the way out"
Multi-access box,Tempe,13-Dec-2018,Mole,2,16,1,paused session to review camera for first touch criterion
Multi-access box,Tempe,13-Dec-2018,Mole,2,17,1,Cracker stayed on pedestal
Multi-access box,Tempe,13-Dec-2018,Mole,2,18,1,
Multi-access box,Tempe,13-Dec-2018,Mole,2,19,1,Cracker stuck on pedestal again! grrrr
Multi-access box,Tempe,13-Dec-2018,Mole,2,20,1,"Solved twist on first touch to it in two consecutive sessions = PASSED, and twist method should be NON-FUNCTIONAL on rest of sessions"
Multi-access box,Tempe,14-Dec-2018,Mole,3,21,1,
Multi-access box,Tempe,14-Dec-2018,Mole,3,22,1,Twist was nonfunctional but he manipulated it enough to bump string and drop food
Multi-access box,Tempe,14-Dec-2018,Mole,3,23,1,
Multi-access box,Tempe,14-Dec-2018,Mole,3,24,1,"PASSED STRING, now it becomes non-functional"
Multi-access box,Tempe,14-Dec-2018,Mole,3,25,1,
Multi-access box,Tempe,14-Dec-2018,Mole,3,26,-1,Baited ground after 5min
Multi-access box,Tempe,17-Dec-2018,Mole,4,26,0,"Pulled on non-functional string, twisted shovel hard and it knocked the food off"
Multi-access box,Tempe,17-Dec-2018,Mole,4,26,1,"Pulled on non-functional string, twisted shovel but I moved the rubber pieces so it couldn't reach the pedestal, touched pusher but didn't get food, broke shovel off and he started playing with it in his water, touched top of window, grabbed pusher but it didn't work, walked around and around the box trying each thing. Got the rubber off the shovel and dunked it in water. Opened window"
Multi-access box,Tempe,17-Dec-2018,Mole,4,27,1,"It wasn't his first touch to this locus during the entire trial, but it was his first touch to the locus after touching a different locus"
Multi-access box,Tempe,17-Dec-2018,Mole,4,28,1,
Multi-access box,Tempe,17-Dec-2018,Mole,4,29,1,
Multi-access box,Tempe,17-Dec-2018,Mole,4,30,1,
Multi-access box,Tempe,17-Dec-2018,Mole,4,31,1,
Multi-access box,Tempe,17-Dec-2018,Mole,4,32,1,
Multi-access box,Tempe,17-Dec-2018,Mole,4,33,1,
Multi-access box,Tempe,17-Dec-2018,Mole,4,34,1,
Multi-access box,Tempe,17-Dec-2018,Mole,4,35,1,
Multi-access box,Tempe,18-Dec-2018,Mole,5,36,1,
Multi-access box,Tempe,18-Dec-2018,Mole,5,37,1,
Multi-access box,Tempe,18-Dec-2018,Mole,5,38,1,"Passed Push (correct in 2 consecutive sessions), now only window should be functional"
Multi-access box,Tempe,18-Dec-2018,Mole,5,39,1,
Multi-access box,Tempe,18-Dec-2018,Mole,5,40,1,
Multi-access box,Tempe,18-Dec-2018,Mole,5,41,1,Passed Window (correct in 2 consecutive sessions)
Multi-access box,Tempe,16-Mar-20,Pizza,1,1,-1,baited at 5 mins; came down almost immediately but did not take bait until 12:30 mins; then returned to rear left perch; ended trial attempt at 15 mins and left part sin aviary overnight
Multi-access box,Tempe,17-Mar-20,Pizza,2,1,-1,came down to floor around 25s and then flew back up to perches without touching the box around 3:30; baited at 6 mins and came to floor immediately to eat bait
Multi-access box,Tempe,17-Mar-20,Pizza,3,1,-1,baited at 5 mins; came down almost immediately and took the bait; stayed on ground (drain) passed the 10 minute mark; puzzle parts left in aviary overnight
Multi-access box,Tempe,18-Mar-20,Pizza,4,1,-1,it is drizling on-and-off and this trial happened between drizzles; baited at 5 mins and he came down immediately and ate the bait; returned to perches at 7 mins; started to rain again at 8 mins and so I ended the trial attempt
Multi-access box,Tempe,19-Mar-20,Pizza,5,1,-1,standing with his back to the aviary on rear left perch
Multi-access box,Tempe,19-Mar-20,Pizza,6,1,-1,came to floor almost immediately and walked around box; the flew back up;
Multi-access box,Tempe,19-Mar-20,Pizza,7,1,-1,came to floor at 9:40 and stood on edge of water tub; flew back up at 10:14; pieces of MAB left in aviary overnight with food dish ontop of them
Multi-access box,Tempe,20-Mar-20,Pizza,8,1,-1,did not come down at all in 10 mins
Multi-access box,Tempe,20-Mar-20,Pizza,9,1,-1,did not come down at all in 10 mins
Multi-access box,Tempe,20-Mar-20,Pizza,10,1,-1,did not come down at all in 10 mins; parts of MAB left disassembled in aviary overnight
Multi-access box,Tempe,22-Mar-20,Pizza,11,1,-1,whole goldfish on pedestal
Multi-access box,Tempe,22-Mar-20,Pizza,12,1,-1,whole goldfish on pedestal
Multi-access box,Tempe,22-Mar-20,Pizza,13,1,-1,2 whole goldfish on pedestal; Pieces of MAB in food overnight. Watched him eat and he is not acting scared of it
Multi-access box,Tempe,23-Mar-20,Pizza,14,1,-1,"2 whole goldfish on pedestel; baited near camera tripod at 5 mins; came to floor landing on drain and walked all the way around the box to get his bait and take it back to his water tub; stood on drain until 15:00, took out at 15:48"
Multi-access box,Tempe,23-Mar-20,Pizza,15,1,-1,"2 whole goldfish on pedestel; baited near camera tripod at 5 mins bc last trial attempt he stayed on the floor for a while after getting the bait ; came down almost immediately and ate the bait and walked all the way around the box; then perched on his drain and looked around, flew up at 9:30"
Multi-access box,Tempe,23-Mar-20,Pizza,16,1,-1,"2 whole goldfish on pedestel; baited at 5 mins on string side; came down immediately and took bait without going all the way around the box, then perched on drain; flew up to rear perches at 9:00 mins; left deconstructed MAB in aviary with food on top of it overnight"
Multi-access box,Tempe,24-Mar-20,Pizza,17,1,-1,"2 whole goldfish on pedestel; baited near tripod at 5 mins; came down almost immediately flying directly to the bait, then walked around the box to his water tub to eat; stood on drain; flew up to perches at 8:40 mins;"
Multi-access box,Tempe,24-Mar-20,Pizza,18,1,-1,2 whole goldfish on pedestel; baited near camera tripod at 5 mins; flew to drain then walked around the box to his water tub to eat the bait; baiting at the front of the aviary is helping to get him to walk around the box at least and spend more time on the floor; he walked over and looked at the box from close proximity after eating the bait (four times) but didn't touch the box; flew up at 10:14 so I left the box in for 15:00.
Multi-access box,Tempe,24-Mar-20,Pizza,19,1,-1,2 whole goldfish on pedestel; baited near tripod at 5 mins; flew up at 9:30. ENDED EXPERIMENT because too many non-choice sessions in a row. Solved = 0 options
Multi-access box,Tempe,28-Apr-20,Pollito,1,1,-1,left disassembled pieces of MAB in aviary overnight for habituation
Multi-access box,Tempe,29-Apr-20,Pollito,2,1,-1,baited at 5 mins; took bait and did not participate
Multi-access box,Tempe,29-Apr-20,Pollito,3,1,-1,baited at 5 mins; took bait and did not participate
Multi-access box,Tempe,29-Apr-20,Pollito,4,1,-1,baited at 5 mins; did not come down for bait
Multi-access box,Tempe,29-Apr-20,Pollito,5,1,-1,baited at 5 mins (bigger bait than last time); came to floor and took bait
Multi-access box,Tempe,29-Apr-20,Pollito,6,1,-1,baited at 5 mins; took bait and did not participate; disassembled parts of MAB plastic left in aviary overnight for habituation
Multi-access box,Tempe,30-Apr-20,Pollito,7,1,-1,came to floor at 4:58 and went to water tub; returned to rear left perch at ~7:15 mins
Multi-access box,Tempe,30-Apr-20,Pollito,8,1,-1,"came to floor at 0:25 and went to water tub; flew back up at 1:30; baited at 5 mins; came down and got bait immediately, and walked around on the floor until 6:55;"
Multi-access box,Tempe,30-Apr-20,Pollito,9,1,-1,"baited at 5 mins (closer to 5:30 mins); he came down and took the bait and then went to his water dish, and then to stand in his water tub without touching the MAB"
Multi-access box,Tempe,30-Apr-20,Pollito,10,1,-1,"baited at 5 mins; he came down immediately and ate the bait and went to his water dish for a drink, then to stand in his water tub and drink; came out of water to look at box a little after 7 mins but then walked up to the front of the aviary to look at me; crawled up the door to look at me over my computer screen at 8:40, and then crawled the rest of the way up the door to the front left perch"
Multi-access box,Tempe,01-May-20,Pollito,11,1,-1,baited at 5 mins; he came down immediately and took the bait to his water tub (standing in tub to eat and drink)
Multi-access box,Tempe,01-May-20,Pollito,12,1,-1,baited at 5 mins; took bait and went to stand in and drink from water tub; disassembled parts of MAB left in aviary overnight
Multi-access box,Tempe,03-May-20,Pollito,13,1,-1,"baited at 5 mins; took bait, walked around MAB, then went to perch"
Multi-access box,Tempe,03-May-20,Pollito,14,1,-1,"baited at 5 min; took bait, went to water then went to perch; disassembled parts of MAB left in aviary overnight"
Multi-access box,Tempe,04-May-20,Pollito,15,1,-1,"came down to the floor immediately and investigated the box, but did not touch it; was on floor at 5 and again at 10 mins so did not get baited and trial attempt lasted 15 mins"
Multi-access box,Tempe,04-May-20,Pollito,16,1,-1,baited at 5 mins;
Multi-access box,Tempe,04-May-20,Pollito,17,1,-1,"standing on rear left perch with bill open; baited at 5 mins, came down and got back and looked at box, but didn't touch; then hopped into water tub to drink and wade around before returning to rear perch; disassembled pieces of MAB plastic left in aviary with food overnight; ENDED EXPERIMENT BC HE'S COME DOWN FOR BAIT MANY TIMES IN 17 TRIAL ATTEMPTS AND HAD PARTS IN AVIARY OVERNIGHT FOR HABITUATION FOR 5 NIGHTS (includes one weekend day when he was not tested)"
Multi-access box,Tempe,20-Dec-2018,Queso,1,1,1,
Multi-access box,Tempe,20-Dec-2018,Queso,1,2,0,
Multi-access box,Tempe,20-Dec-2018,Queso,2,3,-1,Came to ground finally towards end so gave a couple extra minutes but he did not touch the box
Multi-access box,Tempe,21-Dec-2018,Queso,3,3,-1,Scared of the apparatus or me? I caught him last week with a mask on so it's possible he's scared of me
Multi-access box,Tempe,21-Dec-2018,Queso,4,3,-1,
Multi-access box,Tempe,24-Dec-2018,Queso,5,4,-1,I think he is afraid of me. I'll need to do more habituation with him before continuing.
Multi-access box,Tempe,25-Dec-2018,Queso,6,4,-1,25 Dec: put a goldfish on the ground to see if he would eat with me in view. He did. I'll do a MAB trial now. He didn't come down so maybe he needs more habituation to the MAB pieces - I'll put them in his aviary overnight
Multi-access box,Tempe,26-Dec-2018,Queso,7,4,-1,"He had the pieces in his aviary overnight so hopefully he isn't afraid of the MAB anymore. I got his weight just before this trial to see how willing he is to come down and eat in front of me - he was fine and came down right away. He came to the ground and sat on his water near the MAB, but looked hesitant about approaching closer. Will do more MAB habituation with him overnight to the pieces."
Multi-access box,Tempe,27-Dec-2018,Queso,8,4,0,"He circled box and lightly pecked at glue in corner but did not touch it otherwise. LB coded CorrectChoice=-1, however on 10 June 2020, CL changed to CorrectChoice=0 because the bird did participate by touching the apparatus"
Multi-access box,Tempe,27-Dec-2018,Queso,9,4,1,Touched twist handle at first but did not make food fall until 5min later
Multi-access box,Tempe,27-Dec-2018,Queso,9,5,1,pulled/jiggled twist to solve it
Multi-access box,Tempe,27-Dec-2018,Queso,9,6,1,"touhced push first @0:21 then tugged twist @0:40 to solve. 10 June 2020: CL watched video and in between push and twist, he actually solved string, but the food didn't fall out. Experimenter should have gone in to give the food for a correct solve, but didn't. CL changed the data sheet accordingly from correct locus=twist to string"
